,Ratings,Reviews
1008,4.4,"I bought this monitor after so much research of finding the best 24 inch IPS monitor. Here are the pros and cons.

Pros:
IPS screen provides better colour accuracy & wider viewing angle
3 side borderless screen provides that extra diagonal screen width unlike other monitors which provide 23.8 inch only instead of 24.
Better picture modes for different needs(Gaming, Cinema, Photo Editing etc)
Good refresh rate of 60 hz or 75 Hz with AMD freesync
Good Response time of 5ms


Cons:
Like every IP..."
1009,4.5,Really Nice..........worth of money
1010,4.5,"good product , sound need to be improved , sound is given by company but not useful. but all other things are vary good , i love this product in this range
it is actually lcd moniter with led backlight, when black. colour comes on screen it looks too darker like almoded display"
1011,4.4,"1. Color are vibrant and pictures are sharp.
2. Blacks are blacks, as good as a LED monitor can reproduce black. In day time it feels like an OLED black, at night you can see a bit of light as its an LED, but its really good keeping in mind that it's an LED panel.
3. The 75hz refresh rate makes it feel a bit snappier than regular 60hz monitors.
4. The thin bezels gives it a modern look."
1012,4.3,Good
1013,4.4,"Monitor is better then I expected!!!!

- Brightness is on point.

- Screen size is big enough to get your work done.

- Some times it lags if I use second screen as the projection mode but other than everything seems fine.

- The design is sleek and elegant and takes less space. Easy to install stand and setup provided in the back to accommodate wires."
1014,3.8,"Good for the price with 10% discount.

Just a day of usage and it seems pretty good for the price. Colours and details are good. Blue light feature helps to reduce some eye strain.

Speakers are good but sound is low. No audio output available.

Overall satisfied..

Delivery was delayed by a day."
1015,4.5,"It does the job.. Freesync 75hz is good but no big difference than 60hz. As it is 27inch big display and its only fullhd, You will happen to see every pixel texture and its clearly visible affect the picture quality. Nowadays we are used see full hd resolution in just 6 inch phone display so it is(Full HD Resolution) obviously not enough for 27inch monitor. I would recommend to go for below 21inch if it is full hd resolution.

Pros: big size screen,
2 hdmi port, cables included in box.
Bri..."
1016,4.5,"1 Own 3 of these and I must say.....Benq is best at display...Really gives you paperlike feeling at reading mode. Reading text was never so better..On the other hand, the IPS panel of this gives you incredible display with decent black levels that we are used to.
If you buy these you will feel style dropping off from these.Its beautiful ;)...Loving it.
PLEASE NOTE: THIS IS AUSTRALIAN IMPORT SO NO INDIAN POWER CABLE.........................."
1017,4.4,"First of all I would like to thank Flipkart for the superfast delivery on the committed time.
The product is awesome. Very catchy. The best part of it is its price point.
Picture quality is awesome, viewing angles are great. Overall a great piece of electronics.
The bezel is smooth and has got a great finish, Samsung you did a great job.
I recommend this monitor for average gaming, photo processing. Watching movies
in this curved immersive monitor is a great experience."
1018,4.5,"This one is absolutely perfect for work productivity. In terms of features, it has almost everything a developer needs😎. Adjustments are really great. Everything is superb at the price point. Apart from features, aesthitically very cool and pleasing to look at. Definitely worth buying. 👌"
1019,4.5,"This is the good one which I have choose from many other in the market.
1. Color quality is pretty good. And its good also who is working with colors.
2. 24"" size is perfect for coding.
3. You can adjust the flip.

Lack:
1. Refresh Rate: If this is more then better for this monitor, Why because when you watch the movies/ videos you can clearly see the frame response.
2. Speaker: Good to have small mono speakers."
1020,4.5,Excellent monitor
1021,4.5,The monitor was pretty awesome after upgrading from a 60hz monitor to a 165hz . I tried csgo and valorant it was a pretty huge difference you can also feel the smoothness and the colour contrast was awesome as it has a IPS panel quite awesome deal it is
1022,4.1,"This one is absolutely perfect for work productivity. In terms of features, it has almost everything a developer needs😎. Adjustments are really great. Everything is superb at the price point. Apart from features, aesthitically very cool and pleasing to look at. Definitely worth buying. 👌"
1023,4.5,"Monitor is better then I expected!!!!

- Brightness is on point.

- Screen size is big enough to get your work done.

- Some times it lags if I use second screen as the projection mode but other than everything seems fine.

- The design is sleek and elegant and takes less space. Easy to install stand and setup provided in the back to accommodate wires."
1024,4.5,"I have returned this product since it's not working properly, but pick up is cancelled suddenly at last time.
I contact support team but they are saying policy date closed and they're not taking return this product, best don't prefer this product and the Flipkart also. they are cheating innocent people's."
1025,4.5,"A very stylish and good monitor which is very comfortable to use. However, the volume of the inbuilt speaker is too low."
1026,4.4,"The device is really nice and stand is sturdy as well.
Will totally recommend this for a multiple monitor setup since the bezels are really thin."
1027,4.5,"It is a very average monitor, with very average specs.

Pros:
1. Cheap.. very cheap
2. 31.5 inches so quite big
3. 1080p so you can enjoy FHD (though you are better off with a 4K monitor)
4. Has both VGA and HDMI support (You also get a VGA cable)

Cons:
1. Quality is very cheap
2. The stand is not adjustable and has a very uncomfortable mechanism. It wobbles too much and does not fit well with the monitor. It has a place for four screws (which I suppose would have made it tighter and also co..."
1028,4.4,"Awesome monitor for designers , editors . White color gives a premium look . Audio can be better . Other than that , everything is fine"
1029,4.1,Good monitor and gaming amd sync amazing 75 hz refresh rate good for home tv use and computer and Android TV thank u flipkart and acer
1030,4.4,"1 Own 3 of these and I must say.....Benq is best at display...Really gives you paperlike feeling at reading mode. Reading text was never so better..On the other hand, the IPS panel of this gives you incredible display with decent black levels that we are used to.
If you buy these you will feel style dropping off from these.Its beautiful ;)...Loving it.
PLEASE NOTE: THIS IS AUSTRALIAN IMPORT SO NO INDIAN POWER CABLE.........................."
